0,1
13810.994,26168.105
14119.658,-14230.204
21509.645,-12207.646
8841.797,-31521.893
-462.87793,-7592.4854
-7559.12,-4894.539
9545.171,20389.578
-12698.176,2425.3984
613.1387,-32623.46
-5699.402,23539.848
3648.5977,16462.373
13369.883,-2953.295
3964.789,-9021.304
6739.98,-48939.832
6030.2573,-32123.463
5269.163,-39439.797
11312.892,-680.1284
8641.429,8460.225
2881.1987,28194.176
17835.848,36966.043
-8418.045,5146.644
-17427.678,231.1084
7076.532,-406.3943
10895.637,4107.7773
-75.89453,-18383.955
1464.4854,9600.606
5668.8906,7001.936
-25270.95,-18557.15
-7821.967,-14156.612
165.3584,6386.8633
15870.909,-15361.935
1529.4552,-36820.227
-10668.587,12061.236
8576.84,-4528.585
-140.66211,-40220.457
984.604,13887.267
3252.8184,2950.4822
22304.121,14398.877
-23185.533,20405.398
-13068.061,3731.3625
-5633.471,18205.555
-2825.3564,16638.918
-13886.845,11119.326
4042.499,46045.54
17120.422,8981.408
-20645.148,16741.604
26631.617,-2247.8486
-817.8804,15236.484
-7946.238,-4234.2666
1039.251,-15116.316
9991.18,2886.1975
520.26855,17404.846
-24838.297,8888.507
-9360.189,-1069.7175
-9447.899,6867.662
-1106.231,42647.93
-17574.559,8192.688
-11412.322,54906.453
-11106.437,-28066.14
28046.629,23249.531
-14891.261,13542.265
-3979.3794,-26298.355
-4052.4736,12865.251
247.34204,-25056.898
-7570.838,44208.86
-554.6316,6145.7437
-562.8013,7438.132
-18007.05,2967.8062
10067.222,-16136.074
11374.482,10577.57
-15499.32,-13091.266
8432.898,-33069.406
8842.311,-48335.934
1336.623,8110.543
10081.129,43055.008
18500.074,-10436.456
-17227.328,-7075.4844
9479.871,-1651.9495
1013.625,4890.3403
-24951.176,-24774.936
-2763.0205,3610.872
7847.6216,-10373.14
21566.062,13280.191
9700.695,-12626.621
-4925.1616,26362.299
8334.029,-4647.7207
236.89014,-22159.496
-19045.346,-1674.61
4404.666,-53526.73
24347.246,-21983.791
8342.111,14995.871
11196.972,12.519531
-6064.153,-41034.906
10948.195,-11800.504
19150.477,30222.613
1800.9702,46712.402
-8369.337,17468.488
5420.9346,-28378.855
-1728.0176,-28444.275
12638.479,33688.477
3068.3042,30197.559
8723.026,43634.344
-9947.16,11540.701
8071.0947,-25515.559
10285.406,9375.768
1349.6475,-5737.502
4179.121,626.21094
-12756.35,10234.246
2097.9756,60336.76
3337.9004,-1829.9026
-14556.937,-2126.743
7308.491,-23902.979
4681.1123,37933.906
831.9822,10687.453
7023.2983,31337.191
8697.584,1933.376
-4052.689,3.4211426
5953.2637,26085.22
-12547.553,-37017.63
-9563.493,-41696.973
16743.082,26242.502
-4890.393,-39041.332
-12974.936,32304.828
-9222.854,38383.902
-10836.0625,-11669.18
-298.94092,-49468.684
2843.1064,18580.574
-354.90625,53319.496
-9220.551,5807.33
-8158.569,-5476.7197
2226.1685,-25296.84
-12843.662,4388.921
9444.268,21137.625
-22856.508,63728.527
2242.3174,20254.914
-1486.0742,28424.246
4131.663,46213.93
-8352.525,-6849.745
-3239.255,40537.625
5982.772,-14265.524
-2092.67,29788.467
-3283.456,-9324.443
-21691.17,-19417.645
-7977.5527,14837.546
-13765.287,-12877.811
3582.835,-17362.861
23334.744,10097.266
-19727.89,-27622.996
9378.708,8872.396
11544.727,-1502.2468
2841.6743,27754.547
-5436.6323,-20869.74
-635.64453,18401.418
-4732.649,-6171.932
573.29346,14814.563
-21580.107,25117.744
7485.2817,12133.783
-24817.701,-6738.0884
21080.393,45684.797
15803.733,-8146.241
11798.566,-1716.7639
-7909.359,-24333.664
-18194.633,8148.825
11356.196,13128.463
-16844.123,46115.33
-6476.028,-5332.8086
14608.449,-37900.0
8724.048,-4652.5347
-22442.25,29799.867
-18736.213,-9045.715
9799.016,5919.2725
-9230.886,4914.2812
3354.909,96509.29
-3275.3398,-23413.73
454.63477,-24783.105
-15019.412,-8780.807
130.61914,14689.3545
-12233.912,19215.025
5958.5903,35305.285
-11344.971,22661.328
-18885.336,-21064.57
12662.5,40945.38
-1441.7607,10324.627
1741.8066,-47358.387
13404.541,35444.81
14754.464,-621.68365
-29715.693,-18652.934
-3649.7227,-29272.857
20618.865,-9402.692
-12732.783,45.70117
-7707.8765,-29135.61
34167.703,-17832.316
-3802.2876,4750.799
-8545.857,-26083.03
-4958.645,9797.659
36054.504,21929.006
-16133.685,407.17188
2961.0044,5113.762
-14557.067,15501.31
16406.328,10917.564
7004.0103,1328.6436
6095.7246,-8211.3
-3169.0828,117.86157
-10282.379,-34281.2
73.76367,-29617.7
-31535.898,22233.64
9802.119,-32712.969
-4918.6597,7768.817
-14691.782,3512.4229
-1874.9536,6538.9707
-7775.42,-30627.36
2383.5208,3306.5627
-18460.951,-1853.2239
433.73364,-6515.07
-16178.449,26073.57
24092.898,7114.602
15269.755,16057.126
3128.8936,-45073.855
4605.7153,-19520.553
4102.5317,24449.875
16601.809,7846.5864
-13157.556,8110.1655
-759.39014,12567.257
-15510.85,8996.986
10540.323,-3735.3027
-17316.582,-21302.857
7040.835,-14727.603
10438.873,-15347.615
6234.6567,31619.281
14448.586,-14802.996
-3471.738,2673.4546
-3968.1626,11154.793
-4223.723,37409.457
1764.0771,2794.612
14285.686,28704.277
-335.1621,-17387.785
-4957.46,34388.395
-17841.41,1062.512
275.58008,19342.55
4784.9136,-11401.705
-29119.852,14737.38
827.0762,-38991.34
-768.5879,38767.92
-2828.9746,18486.814
2915.1833,-30530.592
-10293.268,-10608.903
-9103.625,4159.0425
15998.955,-19507.773
5685.747,8984.915
9340.059,-20771.516
-23645.984,-21930.496
18036.723,-14858.168
