0,1
36313.305,119760.21
-9839.422,-310756.38
-39826.33,-52246.145
-118851.26,53720.56
8161.8438,-28944.418
-53022.14,88581.48
-26164.053,188473.06
691.07227,-12142.66
-5139.4844,-183316.33
-42195.156,-366174.3
-118322.43,-258702.05
98350.414,-246048.83
42073.37,203936.05
13158.406,-322806.03
-1080.6953,129056.88
-19262.594,-46294.72
-22562.943,332185.9
-26194.387,71927.8
35667.4,-63298.457
36627.47,-44148.805
-63574.42,-25658.234
-26863.84,-179853.6
11502.659,17448.96
-14511.02,7053.6562
46448.688,312263.5
17385.67,194440.62
-30302.031,-9787.428
14380.055,45823.957
11018.961,186801.73
46764.15,-104327.89
44277.08,223777.22
17872.074,-46523.453
19529.768,164783.38
41643.344,-275542.2
2867.004,422064.16
-7301.674,-178234.03
-84168.7,147890.19
46303.766,180424.42
-47865.668,101803.25
31688.293,-160408.66
-61659.24,-93767.63
-77237.414,-74702.16
8126.7803,-403825.0
-17230.324,-168433.25
9091.475,-153014.73
30199.77,4355.677
-85803.36,-137487.38
-28108.094,80439.47
-26510.676,-158237.88
-28402.953,-236578.0
7515.5977,-94643.5
-42756.562,104525.766
-61139.86,-20831.816
-43091.324,-159936.25
12051.545,77908.17
29466.17,-29699.16
133294.98,91340.45
-52536.504,88874.44
24543.297,140063.9
19441.21,826.937
-122693.266,-142071.95
-5048.66,-60624.19
20592.805,-161268.72
26661.078,7059.505
-54703.53,144034.84
-38880.492,22132.754
44189.203,150862.78
-32587.5,-74575.19
4656.545,80290.664
-14130.246,262946.88
-128653.76,87805.77
-22020.277,-140660.69
21173.61,-195284.45
41794.63,152382.47
6077.9883,-54313.438
6774.004,9728.027
8787.874,173930.45
3122.7754,180487.42
110934.445,-131955.08
77277.74,-32516.826
-9513.6,63259.71
4113.369,-139817.0
-50467.836,-283932.0
39868.656,234352.14
17333.613,-148121.53
-60945.01,63975.402
-46931.29,-3660.6433
-47783.242,-48076.86
10804.445,-289148.25
-55096.23,-16667.785
-25343.232,26965.705
40418.19,86263.555
5329.301,132770.56
19674.836,91159.59
42781.516,276302.34
-149390.03,-136920.6
-22174.486,151139.3
-15187.525,64981.63
36779.67,25110.393
6968.5,142023.83
14709.855,30068.324
-36870.07,-32687.598
-86327.4,-178514.45
443.73438,-194062.88
-115338.5,145796.39
28690.383,-124107.46
-91223.945,-255184.67
-5579.1553,24735.768
-42921.0,-9924.596
-30656.902,-61236.14
96535.14,179723.95
-27663.305,35053.035
61731.25,-29348.346
47505.07,-134486.08
59236.79,-164656.44
33687.35,-200449.86
-64755.527,308941.94
-1173.6836,-5237.463
40168.062,169268.42
-36525.18,253839.6
-55118.96,-88202.9
21083.82,108895.33
17775.895,122364.16
126863.3,-254247.38
1517.1543,-137483.16
70016.49,-306596.0
104775.86,-141674.02
-59370.996,-172024.4
38939.125,-220726.16
-9198.684,77564.49
42954.387,247446.39
46273.297,-34167.348
-5294.699,136610.89
-30209.553,201786.7
-101561.66,244346.98
43624.355,36430.754
5637.464,-46823.297
22662.188,134072.11
-40834.336,70288.76
43594.97,121336.75
921.2617,160313.78
-73215.125,-130839.984
27388.707,29800.87
83446.375,-398305.5
38182.152,-33207.555
-63788.79,-137613.47
110604.0,19915.436
-26529.621,-141861.02
-37323.527,-41947.016
71421.97,-297190.94
-40391.906,-112261.09
-28455.957,-80836.42
6612.797,131825.38
-15504.877,35184.977
16475.168,-193699.08
-49700.957,62894.082
-18800.596,115338.36
-27421.867,331750.72
-26161.125,-149635.12
48515.023,-118595.0
28942.656,649.25977
-59037.023,-11554.822
-40734.645,81308.27
-45272.645,-12596.191
-105256.01,270555.78
-36552.805,-100137.73
-17574.588,-14550.625
8463.441,-131023.53
63521.82,-196585.67
39067.36,-10334.816
28354.025,-117370.695
90718.08,69258.445
-62930.64,48969.668
4555.492,273346.5
28030.258,-56514.125
39168.125,171496.38
-23579.79,198531.72
90081.67,70519.445
-53817.54,-227798.19
-21194.45,-26593.432
77893.44,-76408.18
-9131.689,3055.0015
58652.137,146912.89
-51899.84,-215354.16
-29215.0,135333.12
-21983.865,68037.22
-54746.184,281201.16
-66351.875,-166188.94
849.71875,13816.943
-34995.99,662.24805
-85393.914,17703.018
7383.414,-29376.82
-4576.217,37009.938
-53415.543,66440.234
16627.488,-44384.04
-2633.1543,69521.445
61306.492,25356.973
-39302.453,-160283.7
22446.184,-8941.122
-57091.473,-113484.234
85431.375,114376.8
61482.336,-3140.8882
60330.92,-253345.6
16028.242,133769.23
-36866.844,-179978.52
114257.14,102098.08
-54950.66,439813.16
50342.92,-234478.48
-18443.57,69748.91
-57023.586,382109.28
48564.023,-14718.109
27823.73,241090.0
704.0918,103938.21
55375.35,136998.98
19251.504,177391.11
24134.156,-187318.66
71496.3,223295.05
53441.684,111262.24
21674.922,32265.906
144102.9,218103.53
73313.91,-69863.08
14675.059,328468.0
-49078.85,94777.484
70441.97,333479.06
-72124.52,115052.9
23716.664,-95032.28
18591.633,183960.39
-36713.195,-124970.07
75355.89,-17405.777
-28069.023,-198611.9
35229.383,-143001.39
12545.303,-83411.96
77131.79,-455760.9
82614.25,4456.451
-38903.31,-47168.855
33653.336,106134.25
-15476.274,259324.88
27697.527,88910.67
-72509.984,286940.25
44580.906,278430.78
9704.121,65471.12
8140.004,197205.3
34803.9,-73712.914
42391.7,-205519.56
-6187.6035,167602.19
-96529.22,10746.278
70149.42,-141878.33
-46501.96,131288.1
44113.312,-183340.69
32472.465,-155244.36
-70590.14,113270.48
-1953.1914,19675.164
-26820.73,-11968.85
52056.89,93656.92
-34137.64,-12387.386
-9942.155,79134.35
76649.055,205844.64
6091.1953,48831.816
-13100.1875,-212262.1
71189.56,6657.604
-23979.543,-17745.197
61785.777,-96892.62
57197.85,-122826.08
-100258.266,-92192.94
-86469.94,-118351.43
26984.688,113521.805
-298.70703,-222601.72
-10927.792,140311.33
95217.5,156068.4
-52863.758,-66481.58
4199.715,234238.52
51456.242,-38132.816
2565.4258,-77674.19
-24470.408,55300.793
-21662.898,-214111.81
44659.79,-105631.53
-3233.3516,312143.66
64805.61,-256439.98
-71302.67,51330.72
-60244.465,-43119.6
21340.086,22079.934
-94284.63,-2872.4668
82479.375,62584.883
35568.047,76975.55
65690.36,17586.924
-103442.5,151225.62
72548.5,-114135.99
-97699.32,10292.871
84311.64,-8231.347
-59122.68,224357.84
-46603.47,108053.22
46489.953,230660.7
-27463.482,-291171.72
45691.867,-189356.23
5542.6836,68339.945
-12019.2705,-139630.95
3403.2598,72341.266
-78123.68,-16530.385
78800.484,-321760.3
-19848.762,890.9033
